Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_40_58_646.jpg;0;0;0.6993441;-0.01074163;125.7675;121.7352;359.3539;342.9246;0.05586317
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_40_58_712.jpg;0;0;0.9001201;-0.01107328;125.7674;121.735;359.3808;342.9217;0.06894946
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_40_58_779.jpg;0;0;1;-0.01266142;125.7674;121.7346;359.4325;342.9149;0.08134202
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_40_58_846.jpg;0;0;1;-0.01431934;125.7673;121.7344;359.478;342.9121;0.08278871
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_40_58_912.jpg;0;0;1;-0.01451492;125.7672;121.7341;359.5236;342.9133;0.07344969
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_40_58_980.jpg;0;0;1;-0.0146228;125.767;121.7337;359.5883;342.913;0.05300141
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_40_59_046.jpg;0;0;1;-0.01513451;125.7669;121.7335;359.6384;342.9116;0.03298818
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_40_59_112.jpg;0;0;1;-0.01530879;125.7668;121.7332;359.6865;342.9127;0.00645113
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_40_59_184.jpg;0;0;1;-0.01488939;125.7667;121.7328;359.7501;342.9125;359.9686
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_40_59_246.jpg;0;0;1;-0.01489975;125.7666;121.7326;359.7965;342.9113;359.9395
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_40_59_312.jpg;0;0;1;-0.01412675;125.7664;121.7324;359.8389;342.9124;359.9074
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_40_59_379.jpg;0;0;0;-0.01296698;125.7663;121.732;359.8917;342.9125;359.8668
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_40_59_445.jpg;0;0;0;-0.01226229;125.7662;121.7318;359.9279;342.9115;359.8388
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_40_59_511.jpg;0;0;0.09941167;-0.01061837;125.7662;121.7317;359.959;342.9117;359.8121
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_40_59_579.jpg;0;0;0.2993049;-0.01068832;125.7662;121.7317;-0.005512263;342.9119;359.7809
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_40_59_645.jpg;0;0;0.4994213;0;125.7661;121.7317;0.01568484;342.912;359.7566
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_40_59_712.jpg;0;0;0.6994053;0;125.7661;121.7317;0.03391691;342.9121;359.7337
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_40_59_778.jpg;0;0;0.8996935;0;125.7661;121.7317;0.05109064;342.9123;359.7042
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_40_59_845.jpg;0;0;1;0;125.7661;121.7317;0.06009945;342.9124;359.6844
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_40_59_911.jpg;0;0;1;0;125.7661;121.7317;0.06630768;342.9126;359.6675
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_40_59_979.jpg;0;0;1;0;125.7661;121.7318;0.06886072;342.9128;359.6481
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_00_045.jpg;0;0;1;0;125.7661;121.7318;0.06768347;342.9129;359.637
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_00_112.jpg;0;0;1;0;125.7661;121.7318;0.06449959;342.913;359.6291
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_00_178.jpg;0;0;0;0;125.766;121.7318;0.0564127;342.9131;359.6224
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_00_246.jpg;1.506879;0;0;0;125.766;121.7318;0.04779471;343.0941;359.6212
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_00_311.jpg;4.523688;0;0;0;125.766;121.7318;0.03833325;343.7271;359.6255
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_00_379.jpg;4.469094;0;0;0;125.7661;121.7318;0.02824314;344.9814;359.641
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_00_446.jpg;1.464625;0;0;0;125.7661;121.7318;0.02681757;345.3358;359.6577
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_00_511.jpg;0;0;0;0;125.7661;121.7318;0.02764675;345.3357;359.6763
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_00_578.jpg;0;0;0;0;125.7661;121.7317;0.02864239;345.3357;359.7029
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_00_645.jpg;0;0;0;0;125.7661;121.7317;0.02941786;345.3357;359.7234
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_00_712.jpg;-3.000269;0;0;0;125.7661;121.7317;0.02700736;344.9756;359.7399
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_00_779.jpg;-3.003846;0;0;0;125.766;121.7317;0.01002422;344.0752;359.7461
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_00_846.jpg;-0.0178862;0;0;0;125.766;121.7317;-0.004912707;343.9834;359.7492
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_00_912.jpg;0;0;0.1998517;-0.02379353;125.7656;121.7317;359.9739;344.1566;359.7545
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_00_978.jpg;0;0;0.3998061;0;125.7655;121.7314;359.9612;344.1554;359.7656
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_01_045.jpg;0;0;0.6000648;0;125.7654;121.7312;359.9509;344.1562;359.7743
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_01_111.jpg;0;0;0.7996024;0;125.7654;121.731;359.942;344.1555;359.7856
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_01_178.jpg;0;0;0.9996849;0;125.7653;121.7307;359.9304;344.1556;359.801
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_01_245.jpg;0;0;1;0;125.7652;121.7304;359.922;344.1564;359.8123
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_01_311.jpg;0;0;1;0;125.7652;121.7302;359.9152;344.1557;359.8249
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_01_378.jpg;0;0;1;0;125.7651;121.7299;359.9067;344.1559;359.8403
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_01_445.jpg;0;0;1;0;125.765;121.7297;359.9007;344.1567;359.8503
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_01_511.jpg;0;0;0;0;125.7649;121.7294;359.8965;344.156;359.8611
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_01_578.jpg;0;0;0;0;125.7648;121.7291;359.8916;344.1561;359.873
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_01_645.jpg;0;0.09924319;0;0;125.7644;121.729;359.8824;344.2316;359.8831
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_01_711.jpg;0;0;0.2987404;-0.03303132;125.7625;121.7294;359.8446;344.3175;359.8975
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_01_778.jpg;0;0;0.4994443;0;125.7625;121.7291;359.8595;344.3124;359.9174
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_01_844.jpg;0;0;0.6999578;0;125.7624;121.7289;359.8693;344.3132;359.9264
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_01_910.jpg;0;0;0.8990065;0;125.7623;121.7286;359.8799;344.3124;359.9343
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_01_978.jpg;0;0;1;0;125.7622;121.7283;359.893;344.3126;359.9399
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_02_045.jpg;0;0;1;0;125.7621;121.7281;359.902;344.3136;359.9407
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_02_111.jpg;0;0;1;0;125.762;121.7278;359.9118;344.3128;359.9414
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_02_178.jpg;0;0;1;0;125.762;121.7275;359.9235;344.313;359.9387
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_02_246.jpg;0;0;1;0;125.7619;121.7273;359.9313;344.3138;359.9345
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_02_311.jpg;0;0;1;0;125.7618;121.7271;359.9395;344.3132;359.9309
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_02_378.jpg;0;0;0;0;125.7617;121.7268;359.9492;344.3134;359.9241
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_02_445.jpg;0;0;0;0;125.7616;121.7266;359.9553;344.3141;359.9179
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_02_511.jpg;0;0;0;0;125.7616;121.7264;359.9617;344.3136;359.9129
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_02_577.jpg;0;0.09903316;0;0;125.7607;121.7263;359.9511;344.3553;359.9068
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_02_644.jpg;0;0;0.2976913;-0.02928439;125.7598;121.7264;359.9424;344.313;359.9067
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_02_710.jpg;0;0;0.4982868;0;125.7597;121.7262;359.9551;344.3103;359.9084
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_02_778.jpg;0;0;0.698692;0;125.7596;121.7259;359.9688;344.3104;359.9073
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_02_845.jpg;0;0;0.8974552;0;125.7595;121.7257;359.977;344.3113;359.9051
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_02_911.jpg;-1.485087;0;1;0;125.7595;121.7255;359.9851;344.3106;359.9041
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_02_978.jpg;0;0;1;0;125.7594;121.7252;359.9934;344.3108;359.9016
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_03_045.jpg;0;0;0;0;125.7593;121.7249;-0.002159687;344.3116;359.899
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_03_111.jpg;0;0;0;0;125.7592;121.7247;0.002113763;344.311;359.898
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_03_178.jpg;0;0.1001129;0;0;125.7589;121.7245;0.001145084;344.265;359.8975
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_03_244.jpg;0;0;0.3005673;-0.02921472;125.7574;121.7248;359.9741;344.3329;359.9022
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_03_310.jpg;0;0;0.4991478;0;125.7573;121.7246;359.984;344.3299;359.9087
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_03_377.jpg;0;0;0.6994961;0;125.7572;121.7243;359.9936;344.3299;359.9135
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_03_444.jpg;-3.026803;0;0.901283;0;125.7571;121.7241;-0.001293327;344.3307;359.9153
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_03_511.jpg;-6.002967;0;0;0;125.757;121.7239;8.216238E-05;343.9737;359.9153
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_03_578.jpg;0;0;0;0;125.7569;121.7236;0.00149938;343.9738;359.9127
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_03_644.jpg;0;0;0;0;125.7569;121.7233;0.001904652;343.9732;359.9116
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_03_711.jpg;0;0;0;0;125.7568;121.7231;0.0009120671;343.9739;359.9095
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_03_777.jpg;0;0;0;0;125.7567;121.7228;-0.000460741;343.9741;359.908
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_03_844.jpg;0;0;0;0;125.7566;121.7226;-0.001472209;343.9736;359.9078
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_03_911.jpg;0;0;0;0;125.7566;121.7224;-0.003431333;343.9742;359.9069
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_03_977.jpg;0;0;0.1986986;-0.01641811;125.7551;121.7226;359.9677;344.238;359.9146
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_04_044.jpg;0;0;0.397837;0;125.7551;121.7224;359.9753;344.2348;359.9225
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_04_110.jpg;0;0;0.5985475;0;125.755;121.7222;359.9819;344.2339;359.9289
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_04_177.jpg;0;0;0;0;125.7549;121.7219;359.9887;344.2341;359.9348
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_04_245.jpg;-3.022651;0;0;0;125.7548;121.7217;359.9877;343.7891;359.9325
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_04_311.jpg;-5.994073;0;0;0;125.7547;121.7215;359.9785;342.8962;359.9233
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_04_377.jpg;-8.987269;0;0;0;125.7545;121.7215;359.9491;340.9262;359.8919
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_04_445.jpg;-11.99351;0;0;0.01127032;125.7545;121.7216;359.9218;338.8618;359.8575
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_04_510.jpg;-14.99667;0;0;0;125.7544;121.7216;359.9169;336.3413;359.8488
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_04_577.jpg;-15;0;0;0;125.7544;121.7216;359.9277;332.7425;359.8617
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_04_644.jpg;-15;0;0;0;125.7544;121.7216;359.9361;330.0424;359.8748
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_04_710.jpg;-12.00057;0;0;0;125.7544;121.7216;359.9429;327.701;359.8901
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_04_777.jpg;-8.991996;0;0;0;125.7544;121.7216;359.9497;325.3613;359.913
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_04_844.jpg;-6.005871;0;0.199075;-0.01346378;125.754;121.7219;359.9419;325.3699;359.932
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_04_910.jpg;-3.016793;0;0.3983468;0;125.754;121.7219;359.9462;325.3699;359.9507
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_04_977.jpg;-0.00759691;0;0.5989599;0;125.754;121.7219;359.9531;325.3699;359.9747
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_05_044.jpg;0;0;0.7999164;0;125.754;121.7218;359.9588;325.3699;359.9915
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_05_110.jpg;0;0;1;0;125.754;121.7218;359.965;325.3699;0.006889969
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_05_177.jpg;0;0;1;0;125.754;121.7218;359.9735;325.3699;0.02510042
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_05_244.jpg;0;0;0;0;125.7539;121.7218;359.9799;325.3699;0.0367917
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_05_310.jpg;0;0;0;0;125.7539;121.7218;359.9863;325.3699;0.04669704
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_05_377.jpg;0;0;0;0;125.7539;121.7218;-0.005484655;325.3699;0.0570523
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_05_444.jpg;0;0.2002302;0;0;125.7541;121.7217;0.004592609;325.4095;0.06269467
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_05_509.jpg;0;0.4012261;0;0.01747265;125.756;121.7204;0.0598313;325.4191;0.06653728
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_05_577.jpg;0;0.6044329;0;0.04283888;125.7604;121.7173;0.1761092;325.4337;0.06896758
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_05_643.jpg;0;0.800121;0;0.06385889;125.7661;121.7134;0.312297;325.4005;0.06919117
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_05_710.jpg;0;1;0;0.1183018;125.7744;121.7074;0.4917886;325.4098;0.04814515
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_05_777.jpg;0;1;0;0.1639926;125.7909;121.6957;0.8096604;325.444;-0.005340433
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_05_843.jpg;0;1;0;0.2335241;125.807;121.685;1.074585;325.4094;359.9868
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_05_910.jpg;0;1;0;0.2986163;125.8251;121.6728;1.310021;325.3513;0.0001041342
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_05_976.jpg;0;1;0;0.3530811;125.8473;121.6573;1.220146;325.3022;-0.00194934
C:\Users\alfredo.nunes\Documents\Personales\Master\Udacity_Robotics\RoboND-Rover-Project_EditedAJNR\CameraData\IMG\robocam_2018_05_02_20_41_06_043.jpg;0;1;0;0.4124624;125.8665;121.6439;1.094525;325.2892;-0.0001316652
